input1,input2,match_bozorth_mindtct_m1=1,match_mcc_mindtct_m1=1,match_bozorth_mindtct_m1=0,match_mcc_mindtct_m1=0,match_sourceafis
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB3_5_5_3,8.0,0.0145695,6.0,0.0145816,2.74662368881119
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB1_3_3_1,8.0,0.0141339,12.0,0.00859728,1.50588151073065
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB2_2_2_3,11.0,0.0158918,10.0,0.0156621,2.03614276348652
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB2_1_1_5,4.0,0.0160025,6.0,0.0175693,8.04337066995825
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB4_1_1_5,13.0,0.012919,9.0,3.92057e-35,4.41089087025414
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB1_2_2_3,11.0,0.0174818,3.0,0.0146345,2.08461766777998
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB2_4_4_1,102.0,0.0694369,76.0,0.0478932,22.32822884549503
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB4_2_2_7,5.0,0.0137262,5.0,0.0125993,1.40712251902509
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB4_4_4_5,10.0,0.0145341,4.0,0.0146737,0.0
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB3_3_3_4,9.0,0.0157014,6.0,0.0153421,4.44347788144199
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB1_4_4_7,63.0,0.0351066,38.0,0.0224607,44.24661585557563
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB1_3_3_8,9.0,0.015538,5.0,0.0192351,1.37612421061082
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB1_1_1_1,8.0,0.0135746,16.0,0.0146123,2.90698340932716
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB1_4_4_2,108.0,0.0637298,100.0,0.0361931,39.22443355613459
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB1_2_2_7,17.0,0.0164742,7.0,0.0160291,0.09708411200868
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB1_4_4_6,47.0,0.0383661,40.0,0.0308798,12.86782193032193
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB2_4_4_6,29.0,0.0744949,124.0,0.0127493,123.68451318442257
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB4_1_1_7,6.0,0.0144744,6.0,0.0144733,6.59733699331472
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB2_4_4_8,42.0,0.0353458,25.0,0.0197961,27.85855511395079
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB3_3_3_8,6.0,0.017261,6.0,0.0161037,8.690582725855
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB3_5_5_2,5.0,0.0160346,4.0,0.0153305,2.66794143356643
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB2_3_3_6,7.0,0.0165339,6.0,2.59338e-25,8.21470974020479
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB2_3_3_4,7.0,0.0166827,9.0,0.0145096,6.63237987260264
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB2_2_2_7,22.0,0.0151363,8.0,0.0156067,4.64636105013216
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB2_3_3_2,5.0,0.0169094,5.0,0.0164465,2.45433967074592
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB3_3_3_7,4.0,0.0158797,5.0,0.0147657,2.45402591360253
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB2_4_4_7,86.0,0.0881888,130.0,0.0356977,121.3658425413695
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB1_4_4_4,41.0,0.0482579,29.0,0.0299962,26.42260497296468
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB4_1_1_1,7.0,0.0147279,9.0,1.33431e-32,0.72851663139492
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB4_2_2_4,11.0,0.0151134,13.0,3.12382e-13,0.86815777972028
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB1_2_2_2,8.0,0.0140033,5.0,2.30087e-19,6.9999342402189
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB1_4_4_1,102.0,0.0487118,85.0,0.0350619,44.36202008935238
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB1_2_2_5,7.0,0.0145228,5.0,0.0160874,5.05742362697808
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB1_5_5_1,6.0,0.0143849,6.0,0.0133738,6.08118789995711
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB1_5_5_2,6.0,0.0145025,5.0,0.0133342,3.49362014136636
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB3_4_4_8,10.0,0.0151334,7.0,0.0168546,2.05436516608392
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB4_4_4_2,8.0,0.0128338,3.0,0.0157157,3.00885376999238
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB3_3_3_6,4.0,0.016175,3.0,0.017405,6.81559881949733
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB4_1_1_2,12.0,0.0147553,7.0,2.24356e-22,4.45462834745014
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB4_3_3_3,8.0,0.0156475,5.0,0.0146346,2.07450571632315
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB4_2_2_8,5.0,0.0149443,4.0,0.0163247,0.23113397019647
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB4_5_5_8,5.0,0.0130363,8.0,0.0126607,7.47487750698147
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB3_4_4_4,9.0,0.0154922,12.0,0.0163318,4.08812191147559
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB2_5_5_2,13.0,0.0149277,5.0,0.0161353,0.85919471153846
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB1_3_3_5,7.0,0.0162017,6.0,0.0175589,1.96050260176144
_home_Analise_digitais_2004_DB2_4_4_4,_home_Analise_digitais_2004_DB4_2_2_1,7.0,0.0149837,9.0,0.0153075,4.74853389185073
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB1_3_3_3,6.0,0.0161787,5.0,0.0168093,14.61400070702396
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB3_2_2_3,10.0,0.0148413,12.0,0.0156977,0.66185852261434
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB3_2_2_2,19.0,0.0153663,10.0,0.0154534,2.48500298151461
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB3_2_2_8,9.0,0.0140781,6.0,0.0164378,7.29462502998461
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB3_5_5_5,8.0,0.0169752,6.0,0.0161729,2.48011668563994
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB4_5_5_4,13.0,0.0178446,9.0,0.0172522,0.57093752013673
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB1_5_5_4,7.0,0.0131122,4.0,0.0139801,1.91923324161696
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB1_2_2_8,18.0,0.0147981,10.0,0.0147535,0.89563245269359
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB2_1_1_3,120.0,0.0998312,91.0,0.0651538,110.58586851201262
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB4_4_4_1,15.0,0.0172235,6.0,0.0152537,5.29052311313421
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB2_3_3_5,8.0,0.0154945,6.0,0.0158207,1.09689908928281
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB1_5_5_3,10.0,0.0145328,5.0,0.0131161,1.92468801088752
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB2_2_2_8,20.0,0.0164415,11.0,0.0153107,14.77535935675471
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB2_2_2_6,21.0,0.016144,10.0,0.0176167,2.89942605843769
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB1_3_3_2,7.0,0.0158517,7.0,0.01694,1.60688844775043
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB2_2_2_1,15.0,0.0152222,13.0,0.0149832,2.05895834581575
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB3_3_3_3,8.0,0.0158439,3.0,0.0170099,1.38997289048161
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB2_5_5_6,3.0,0.0149886,3.0,0.0165731,3.44990130497844
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB3_2_2_6,6.0,0.0142282,7.0,0.0138135,1.18324524312896
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB2_2_2_5,16.0,0.0164871,8.0,0.0146547,4.40097775823221
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB3_1_1_5,9.0,0.0160584,4.0,0.0148049,2.68330411283069
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB1_1_1_6,15.0,0.0646998,89.0,0.0189011,110.69578072735908
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB3_4_4_1,6.0,0.0153363,5.0,0.0158537,1.1734331801919
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB1_3_3_4,10.0,0.0151378,10.0,0.0170793,1.00459888948261
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB3_1_1_8,10.0,0.0163543,5.0,0.0145552,2.79050414701577
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB3_1_1_2,7.0,0.0160019,4.0,0.0175887,0.58248983574565
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB2_3_3_1,15.0,0.0154611,10.0,0.015829,1.95214016399757
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB2_3_3_7,6.0,0.0160468,6.0,0.0146365,5.46340540136304
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB2_1_1_2,82.0,0.0697117,64.0,0.0275447,46.51676879801343
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB2_1_1_6,22.0,0.0840466,65.0,0.0218288,97.09877770215496
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB2_4_4_5,5.0,0.0145938,9.0,0.0153972,1.24150830359791
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB3_2_2_7,6.0,0.0136208,6.0,0.0148938,2.14991566947681
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB4_1_1_4,7.0,0.0150575,7.0,0.0127876,6.97412470406254
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB1_3_3_6,10.0,0.014753,6.0,0.0172178,2.79260787661951
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB1_5_5_8,6.0,0.0163276,10.0,0.014216,5.22073971338956
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB1_2_2_1,10.0,0.0143582,7.0,0.0169948,6.53352521298641
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB3_3_3_5,9.0,0.0168017,6.0,0.0170076,1.34138381508332
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB4_2_2_2,16.0,0.0171038,15.0,0.0184167,2.57973556374719
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB3_1_1_7,8.0,0.016197,7.0,0.018101,1.24150830359791
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB1_5_5_7,6.0,0.0143592,4.0,0.0150179,2.19851551065214
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB2_4_4_2,8.0,0.0135578,7.0,0.0154289,2.02059539297911
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB1_4_4_3,5.0,0.0152858,8.0,0.0177982,0.54568655705713
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB1_5_5_6,7.0,0.0146075,4.0,0.0129073,5.11864515610774
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB4_5_5_6,11.0,0.0152747,6.0,0.0188247,3.47828311990412
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB3_2_2_5,6.0,0.0144899,6.0,0.0156369,2.05955643194015
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB2_2_2_4,8.0,0.0147124,6.0,0.0144676,1.2409632604058
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB2_2_2_2,6.0,0.0168488,5.0,0.0145981,2.94085808483272
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB1_1_1_5,20.0,0.0213857,8.0,0.0168098,31.99932500968224
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB4_5_5_5,12.0,0.0180879,7.0,0.0186557,0.65243230606603
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB3_5_5_8,12.0,0.0183155,9.0,0.0173922,0.0
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB3_4_4_6,6.0,0.0161228,6.0,0.0169286,0.0
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB2_5_5_7,10.0,0.0158222,6.0,0.0159466,1.33743480356853
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB3_3_3_1,7.0,0.0155511,4.0,0.0161135,1.45191500620171
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB3_5_5_4,9.0,0.016741,6.0,0.0165773,2.50326936959807
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB2_1_1_7,110.0,0.115099,87.0,0.0732118,152.8061742444889
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB2_1_1_1,83.0,0.0806547,102.0,0.03111,90.42736925868302
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB4_4_4_6,9.0,0.016789,9.0,0.0152181,1.86822120466743
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB4_4_4_8,9.0,0.0154562,5.0,0.019844,2.41568195701066
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB3_3_3_2,6.0,0.0153396,5.0,0.015417,4.39090109965081
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB1_3_3_7,17.0,0.0164377,8.0,0.0164485,2.70924841998419
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB4_2_2_6,6.0,0.0176816,5.0,0.0153202,16.61567617381571
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB3_1_1_1,7.0,0.0173289,5.0,0.0175993,2.25711980606603
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB1_1_1_7,55.0,0.0499599,45.0,0.0280126,29.89546115587608
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB3_4_4_2,7.0,0.0154711,7.0,0.0151911,5.18315660725286
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB1_2_2_6,8.0,0.0160719,8.0,0.0150408,5.94847187665759
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB2_3_3_3,10.0,0.0148213,6.0,0.015891,1.65510204911368
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB1_4_4_8,7.0,0.015329,6.0,0.0169258,0.56062295262877
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB2_5_5_1,7.0,0.0163784,5.0,0.0155401,1.26910079382827
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB2_5_5_4,9.0,0.0159815,5.0,0.0149606,3.74489393483177
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB4_3_3_1,11.0,0.0150906,12.0,0.0189222,1.28925684516329
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB3_5_5_3,8.0,0.0157516,7.0,0.0157039,0.69729097210929
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB1_3_3_1,13.0,0.0147155,8.0,0.0162031,10.06690652159778
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB2_2_2_3,9.0,0.01684,7.0,0.0156474,1.86998350486723
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB2_1_1_5,59.0,0.0571427,43.0,0.0394887,96.56516208991388
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB4_1_1_5,13.0,0.015778,6.0,0.0185483,4.0185633435961
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB1_2_2_3,8.0,0.0159043,10.0,0.0157334,1.75797023178141
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB2_4_4_1,5.0,0.0142025,7.0,0.0144427,1.55364734103106
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB4_2_2_7,9.0,0.0167048,6.0,0.0143284,6.03156206707696
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB4_4_4_5,11.0,0.017317,11.0,0.0174745,2.16984730385893
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB3_3_3_4,7.0,0.0154328,4.0,0.0153069,1.89531637512197
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB1_4_4_7,10.0,0.0145035,5.0,0.0141349,1.36237774855457
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB1_3_3_8,12.0,0.0172317,8.0,0.0158944,3.12593698419165
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB1_1_1_1,65.0,0.0347444,38.0,0.031944,62.00688166973141
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB1_4_4_2,8.0,0.0125298,11.0,0.0157501,3.91313460505264
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB1_2_2_7,8.0,0.017917,7.0,0.0140805,10.53468198937325
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB1_4_4_6,6.0,0.0149442,6.0,0.0162715,5.91347546203637
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB2_4_4_6,6.0,0.0139419,9.0,0.0148719,1.378712276096
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB4_1_1_7,9.0,0.0186553,5.0,0.0142194,4.01340515536348
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB2_4_4_8,6.0,0.0159455,5.0,0.0166622,1.18243866334511
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB3_3_3_8,8.0,0.0161573,6.0,0.0158709,0.58665495633934
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB3_5_5_2,10.0,0.0177715,10.0,0.015911,0.574640185396
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB2_3_3_6,13.0,0.0145407,10.0,0.018476,5.38263617059381
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB2_3_3_4,9.0,0.015865,9.0,0.015297,1.45883726474371
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB2_2_2_7,14.0,0.0147971,6.0,0.014466,5.23488778426406
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB2_3_3_2,11.0,0.0165117,6.0,0.0152476,4.70804871184793
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB3_3_3_7,5.0,0.0159502,5.0,0.0158562,2.50530423252666
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB2_4_4_7,6.0,0.0129343,12.0,0.0152865,1.98890425802711
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB1_4_4_4,8.0,0.0155582,7.0,0.016548,2.60630229970875
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB4_1_1_1,15.0,0.015444,8.0,4.87311e-20,1.23736743672484
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB4_2_2_4,12.0,0.0143484,10.0,0.0160733,2.26842006830379
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB1_2_2_2,10.0,0.0144419,9.0,0.0168832,8.01481816040877
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB1_4_4_1,7.0,0.0153008,12.0,0.0150447,2.93783926022298
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB1_2_2_5,8.0,0.0155664,4.0,0.0158282,1.86822120466743
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB1_5_5_1,6.0,0.0145006,3.0,0.0118548,0.49699313316996
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB1_5_5_2,5.0,0.0138232,4.0,0.014275,5.27809899622859
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB3_4_4_8,4.0,0.0149012,7.0,0.0161062,0.63351256301838
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB4_4_4_2,10.0,0.0180109,6.0,0.0192212,5.34316760835296
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB3_3_3_6,9.0,0.0160183,4.0,0.0172726,6.72081894235935
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB4_1_1_2,9.0,0.0160233,9.0,0.0168635,1.40521758896495
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB4_3_3_3,11.0,0.0171382,11.0,0.0155436,0.0
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB4_2_2_8,10.0,0.0165324,8.0,0.0169092,2.27822526310899
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB4_5_5_8,7.0,0.0143174,4.0,0.0162408,1.85546552284924
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB3_4_4_4,6.0,0.0146235,5.0,0.0144102,2.72689258416003
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB2_5_5_2,15.0,0.0175344,7.0,0.0158163,1.30098999837372
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB1_3_3_5,8.0,0.0154337,5.0,0.016118,7.89499089950174
_home_Analise_digitais_2004_DB2_1_1_8,_home_Analise_digitais_2004_DB4_2_2_1,12.0,0.0146766,9.0,0.0158389,11.05266512243256
_home_Analise_digitais_2004_DB1_3_3_3,_home_Analise_digitais_2004_DB3_2_2_3,6.0,0.0145024,5.0,0.0156347,1.30495337995338
_home_Analise_digitais_2004_DB1_3_3_3,_home_Analise_digitais_2004_DB3_2_2_2,9.0,0.0138711,4.0,0.0163881,1.2722465034965
_home_Analise_digitais_2004_DB1_3_3_3,_home_Analise_digitais_2004_DB3_2_2_8,8.0,0.0166693,5.0,0.0155659,1.44668317793318
_home_Analise_digitais_2004_DB1_3_3_3,_home_Analise_digitais_2004_DB3_5_5_5,18.0,0.0181653,12.0,0.015853,13.66236874376409
_home_Analise_digitais_2004_DB1_3_3_3,_home_Analise_digitais_2004_DB4_5_5_4,10.0,0.0143842,10.0,0.0166478,2.5220527114395
_home_Analise_digitais_2004_DB1_3_3_3,_home_Analise_digitais_2004_DB1_5_5_4,5.0,0.014326,4.0,0.0173164,1.57554219429219
_home_Analise_digitais_2004_DB1_3_3_3,_home_Analise_digitais_2004_DB1_2_2_8,12.0,0.0165061,5.0,0.017943,3.6027237959528
_home_Analise_digitais_2004_DB1_3_3_3,_home_Analise_digitais_2004_DB2_1_1_3,13.0,0.0167568,5.0,0.0154919,4.71744049586381
_home_Analise_digitais_2004_DB1_3_3_3,_home_Analise_digitais_2004_DB4_4_4_1,8.0,0.0155081,6.0,0.0127374,5.61026487264111
_home_Analise_digitais_2004_DB1_3_3_3,_home_Analise_digitais_2004_DB2_3_3_5,89.0,0.0632092,103.0,0.0327038,221.4237686171697
_home_Analise_digitais_2004_DB1_3_3_3,_home_Analise_digitais_2004_DB1_5_5_3,5.0,0.0140545,4.0,0.0145524,2.921340939762
_home_Analise_digitais_2004_DB1_3_3_3,_home_Analise_digitais_2004_DB2_2_2_8,17.0,0.018755,6.0,0.0181048,4.91092493864771
_home_Analise_digitais_2004_DB1_3_3_3,_home_Analise_digitais_2004_DB2_2_2_6,8.0,0.0166758,9.0,0.0190024,4.9998899889989
_home_Analise_digitais_2004_DB1_3_3_3,_home_Analise_digitais_2004_DB1_3_3_2,67.0,0.0662072,64.0,0.0330059,31.68590145846981
_home_Analise_digitais_2004_DB1_3_3_3,_home_Analise_digitais_2004_DB2_2_2_1,10.0,0.0180647,6.0,0.0173762,6.75301706283989
_home_Analise_digitais_2004_DB1_3_3_3,_home_Analise_digitais_2004_DB3_3_3_3,7.0,0.0161223,7.0,0.016972,1.86787275224775
_home_Analise_digitais_2004_DB1_3_3_3,_home_Analise_digitais_2004_DB2_5_5_6,3.0,0.0138034,3.0,0.0137414,3.83081436348763
_home_Analise_digitais_2004_DB1_3_3_3,_home_Analise_digitais_2004_DB3_2_2_6,7.0,0.0149189,4.0,0.0150391,2.47087703962704
_home_Analise_digitais_2004_DB1_3_3_3,_home_Analise_digitais_2004_DB2_2_2_5,9.0,0.0183662,6.0,0.0169713,3.26472300138082
_home_Analise_digitais_2004_DB1_3_3_3,_home_Analise_digitais_2004_DB3_1_1_5,5.0,0.0153497,5.0,0.0148489,4.46360207449317
_home_Analise_digitais_2004_DB1_3_3_3,_home_Analise_digitais_2004_DB1_1_1_6,16.0,0.0192829,10.0,0.0179003,1.83560076287349
